id,VendorName,NonProfitPrivate,WebsiteAddress,Description,Category,KeyProgramme,FrequencyProgrammes,DurationProgramme,EligibilityCriteria, Price ,Location,Address,Address2,PostalCode,OperatingHours,District,Email,ContactNo
215,Autism Association (Eden Children's Centre (Clementi)),Non-Profit ,http://www.autismlinks.org.sg,"The Autism Association (Singapore) was set up through the initiative of a group of parents in August 1992 with the Registry of Societies.
 
On 28 January 1995, it became a charity organization under the Charities Act, Singapore. In July 1997, the Association was admitted as an affiliate of the National Council of Social Service. It was granted the Institution of a Public Character (IPC) status, whereby any donation to the Association is tax-deductible.",Volunteering Opportunities,Conducting games and songs. Administrative supports. Photography service.,2 hours per week,"Able to commit 2 hours per week
A minimum commitment of 1 semester (20-22 weeks) , ","Patient, Flexible, Willing to learn, interested in promoting the well-being of people with autism",$0 ,Eden Children's Centre (Clementi) ,"Blk 374, Clementi Avenue 4",#01-182,Singapore 120374,Not Provided,South West,autism@singnet.com.sg,6773 6930
216,Autism Association (Eden Children's Centre (Simei)),Non-Profit ,http://www.autismlinks.org.sg,"The Autism Association (Singapore) was set up through the initiative of a group of parents in August 1992 with the Registry of Societies.
 
On 28 January 1995, it became a charity organization under the Charities Act, Singapore. In July 1997, the Association was admitted as an affiliate of the National Council of Social Service. It was granted the Institution of a Public Character (IPC) status, whereby any donation to the Association is tax-deductible.",Volunteering Opportunities,Conducting games and songs. Administrative supports. Photography service.,2 hours per week,"Able to commit 2 hours per week
A minimum commitment of 1 semester (20-22 weeks) , ","Patient, Flexible, Willing to learn, interested in promoting the well-being of people with autism",$0 ,Eden Children's Centre (Simei) ,"Blk 148, Simei St. 1",#01-121,Singapore 520148,Not Provided,South East,autism@singnet.com.sg,6783 7066
217,Bethesda C. A. R. E. Centre,Non-Profit ,http://www.bcare.org.sg/,Bethesda Community Assistance and Relationship Enrichment Centre (B'CARE) is a voluntary welfare organization formed with the purpose to express care for the community through social service and welfare assistance. ,Volunteering Opportunities,"Befriending, Facilitating of events and management of interest groups.",Depends,Depends,open to all adults and seniors aged between 45 and 75 years old.,$0 ,Bethesda C. A. R. E. Centre,242 Hougang St 22, #01-93 ,Singapore 530242,Not Provided,North East,admin@bcare.org.sg /  bcareconnection@singnet.com.sg,6285 2167 / 6340 4161
218,Bethesda C. A. R. E. Centre (BCARE Arts & Cultural Learning Centre),Non-Profit ,http://www.bcare.org.sg/,Bethesda Community Assistance and Relationship Enrichment Centre (B'CARE) is a voluntary welfare organization formed with the purpose to express care for the community through social service and welfare assistance. ,Recreational and Leisure,Leading and ,weekly,weekly 2-hour programme,open to all adults and seniors aged between 45 and 75 years old.,$0 ,BCARE Arts & Cultural Learning Centre,"Blk 603, Hougang Avenue 4",#01-221,Singapore 530603,Not Provided,North East,Not Provided,6285 2167 or 6340 4146.
219,Bethesda C. A. R. E. Centre (B'CARE Connection),Non-Profit ,http://www.bcare.org.sg/,Bethesda Community Assistance and Relationship Enrichment Centre (B'CARE) is a voluntary welfare organization formed with the purpose to express care for the community through social service and welfare assistance. ,Recreational and Leisure,,weekly,weekly 2-hour programme,open to all adults and seniors aged between 45 and 75 years old.,$0 ,B'CARE Connection,"Blk 574, Hougang Street 51",#01-09,Singapore 530603,Not Provided,North East,Not Provided,6285 2167 or 6340 4146.
220,Bethesda Care & Counselling Services Centre,Non-Profit ,http://www.bccsc.org,"In 1996, Bethesda Care & Counselling Services Centre (BCCSC) was started with a vision of reaching out and meeting the needs of the community in Bedok area. Since then, BCCSC has been serving the children, youths, families and the elderly in need within our community. 

Our range of services include providing affordable before-and-after school care services through the Integrated Special Student Care Centre (ISSCC); caring for the ageing needs of seniors through the Elderly Services; guiding families and youths in life's challenges through the Family Services, as well as assisting families through the Welfare Services. ",Volunteering Opportunities,Home Help service,Depends on volunteer schdule,depends on volunteers schdules,NA,$0 ,Bethesda Care & Counselling Services Centre,300 Bedok North Ave 3,,"Singapore, 469717",Monday - Friday: 9AM - 6PM,South East,admin@bccsc.org,6445 1500 / 6445 2560 
221,Beyond Social Services,Non-Profit ,http://www.beyond.org.sg,"We curb delinquency among disadvantaged young people and their families and to move them beyond their problems. We want to develop young people who respect the law, value education and seek to become responsible persons.",Volunteering Opportunities,Mentor. Lifeskills trainer. Event Organiser.,Depends on Programmes,Depends,NA,$0 ,Beyond Social Services,"26 Jalan Klinik,",#01-42/52,Singapore 160026,Monday - Friday: 9AM - 6PM,Central, volunteer@beyond.org.sg,6375 2940 
222,Bizlink Centre Singapore Ltd,Non-Profit ,http://www.bizlink.org.sg,Bizlink is a non-profit organization that provides one-stop employment services and job assessments for People with Disabilities (PWDs).,Volunteering Opportunities,Help in developing employment project for needy disadvantaged people. Promote disability awareness to public through events.,"project basis, weekly or monthly",depends on schedule of volunteers,NA,$0 ,Bizlink Centre Singapore Ltd,512 Chai Chee Lane,"#01-09 
Bedok Industrial Estate",Singapore 469028,Not Provided,South East, info@bizlink.org.sg,6449 5652 
223,Bright Hill Evergreen Home,Non-Profit ,http://www.bheh.org/,"Bright Hill Evergreen Home is a 250 beds, accredited, non-profit Nursing Home operating out at Bright Hill Road since 3 July 1983. Till recently, we have relocated to our current premises at 100 Punggol Field on 8 March 2013.

The Home is governed by the Management Committee which consist of distinguished professionals and businessmen in the community who can serve on the voluntary basis.",Volunteering Opportunities,Volunteer,"choose:Any Day, Weekdays, Weekends Only ,Saturday Only ,Sunday Ad Hoc/Project-based","Choose to do only  Morning or Afternoon, or both",NA,$0 ,Bright Hill Evergreen Home,100 Punggol Field,, Singapore 828811,8.30 - 5.30pm,North East, volunteer@bheh.org,6459 3492 
224,Bright Vision Hospital,Non-Profit ,http://www.bvh.org.sg,"Bright Vision Hospital (BVH) is a 318 bed community hospital offering intermediate and long-term care services to about 1000 new patients a year.

The hospital provides a fully integrated healthcare programme that serves the patients' physical, psychological, spiritual and social well-being.",Volunteering Opportunities,"Befriending, hair cutting, sewing, patient group activities",Befriender-once a week. Birthday celebration-Every 1st and 3rd Thursday. Hair Cutting-Adhoc basis,"Befriender-At least once a week. Birthday celebration-1.30pm-3pm. Hair cutting-Last Thur of month: 12pm-2pm
 Third Sat of month: 8am-12pm",depends on activity,$0 ,Bright Vision Hospital,5 Lorong Napiri,,"Singapore, 547530","Office Operating Hours
Monday to Friday 
8.30am to 6.00 pm",Central, enquiries@bvh.org.sg,62485755 
225,Caregiver Welfare Association,Non-Profit ,http://www.cwa.org.sg/,"The Caregiving Welfare Association (CWA) runs Education and Awareness programmes to increase public awareness on healthy ageing and equip the elderly with adequate knowledge on ageing gracefully.

CWA organise these programmes for the community: Health and Eldercare-related Talks
1) Referral Service
2) Inter-generational Programmes
CWA Inter-generational Programmes provide a way for the young and young-at heart to learn about the importance of caregiving and contribute back to society. The activities comprise of Community Service and Service Learning
",Recreational and Leisure,Provide assistance at Drop-in Day Care Centre for Seniors,everyday as and when elderly want,everyday,"60 years old and above
Singapore Citizen or Permanent Residents
Without mental illness or behavioural problems
Ambulant, with or without walking aids",$0 ,Caregiver Welfare Association,3 Ghim Moh Road, #01-294,Singapore 270003,"Mondays to Thursdays: 8.30am to 6.00pm
Fridays: 8.30am to 5.30pm
Closed on Saturdays, Sundays and Public Holidays.",North West,contact@cwa.org.sg, 6466 7957
226,Caregiver Welfare Association,Non-Profit ,http://www.cwa.org.sg/,"The Caregiving Welfare Association (CWA) runs Education and Awareness programmes to increase public awareness on healthy ageing and equip the elderly with adequate knowledge on ageing gracefully.

CWA organise these programmes for the community: Health and Eldercare-related Talks
1) Referral Service
2) Inter-generational Programmes
CWA Inter-generational Programmes provide a way for the young and young-at heart to learn about the importance of caregiving and contribute back to society. The activities comprise of Community Service and Service Learning
",Volunteering Opportunities,"Health and Wellness Programme, Health and eldercare-related talks",Ad hoc,Ad hoc based,NA,$0 ,Caregiver Welfare Association,3 Ghim Moh Road, #01-294,Singapore 270003,"Mondays to Thursdays: 8.30am to 6.00pm
Fridays: 8.30am to 5.30pm
Closed on Saturdays, Sundays and Public Holidays.",North West,contact@cwa.org.sg, 6466 7957
227,Central Singapore Community Development Council,Non-Profit ,http://www.centralsingaporecdc.org.sg/,"Led by the Mayor of Central Singapore District, Mr Sam Tan Chin Siong, the Central Singapore CDC serves as the first stop for active citizenry and community initiatives at the local neighbourhood level.
As part of the People’s Association (PA), we build social capital by bringing people from different backgrounds closer to each other, and creating opportunities for groups to meet, exchange ideas, and strengthen the community through local solutions to social issues.
We provide financial and employment assistance to needy residents in the Central Singapore District, where more than two-thirds of Singapore’s one- to two-room HDB rental flats are located.
We administer a broad range of community programmes targeted at low-income families, vulnerable elderly residents, and residents with special needs, which allow the more able to assist the less able through volunteerism and philanthropy. We seek to assist our needy residents in a warm, timely and flexible manner.
The CDC also provides funding and matching grants for community programmes initiated by grassroots organizations, voluntary welfare organizations 9VWOs), educational and corporate institutions.",Recreational and Leisure,Participate in healthy activities organised by Healthy Lifestyle Clubs,monthly walks on every 3rd Sunday of each month,monthly walks on every 3rd Sunday of each month,NA,$0 ,Central Singapore Community Development Council,490 Toa Payoh Lor 6,"#04-10
HDB Hub, BizThree, Singapore",Singapore 310490,Not Provided,Central, feedback@centralsingapore.org.sg,6370-9901 
228,Central Singapore Community Development Council,Non-Profit ,http://www.centralsingaporecdc.org.sg/,"Led by the Mayor of Central Singapore District, Mr Sam Tan Chin Siong, the Central Singapore CDC serves as the first stop for active citizenry and community initiatives at the local neighbourhood level.
As part of the People’s Association (PA), we build social capital by bringing people from different backgrounds closer to each other, and creating opportunities for groups to meet, exchange ideas, and strengthen the community through local solutions to social issues.
We provide financial and employment assistance to needy residents in the Central Singapore District, where more than two-thirds of Singapore’s one- to two-room HDB rental flats are located.
We administer a broad range of community programmes targeted at low-income families, vulnerable elderly residents, and residents with special needs, which allow the more able to assist the less able through volunteerism and philanthropy. We seek to assist our needy residents in a warm, timely and flexible manner.
The CDC also provides funding and matching grants for community programmes initiated by grassroots organizations, voluntary welfare organizations 9VWOs), educational and corporate institutions.",Volunteering Opportunities,Volunteering opportunities in CDC Programme - Fairprice Foundation,Depends,6 months commitment minimum,NA,$0 ,Central Singapore Community Development Council,490 Toa Payoh Lor 6,"#04-10
HDB Hub, BizThree, Singapore",Singapore 310490,Not Provided,Central, feedback@centralsingapore.org.sg,6370-9901 
229,Chen Su Lan Methodist Children's Home,Non-Profit ,http://www.cslmch.org.sg/,Chen Su Lan Methodist Children’s Home is an approved Voluntary Welfare Organisation registered under the Charities Act and a full member of the National Council of Social Services (NCSS). The Home has been accorded the Institution of Public Character Status (IPC) by the Ministry of Finance.,Volunteering Opportunities,"Recreational Activities, Speech & Drama","Mon - Wed 2.30pm -4.00pm
Mon - Wed 4.00pm -5.30pm","Mon - Wed 2.30pm -4.00pm
Mon - Wed 4.00pm -5.30pm","commit their time for 6 months or more
Mon - Wed 9.30am -11.00am
Mon - Wed 2.30pm - 5.30pm
Mon - Wed 7.30pm - 9.00pm",$0 ,Chen Su Lan Methodist Children's Home,202 Serangoon Garden Way,,Singapore 5566057,Not Provided,North East, info@cslmch.org.sg,6285 4941 ext 211
230,Child at Street 11,Non-Profit ,http://www.street11.org.sg/,"Child at Street 11 is a multi-racial, secular, independent, non-profit organisation dedicated to helping low income and dysfunctional families provide quality early years education for their children. 

Started in April 1999, the Centre serves children aged two to six in a full day programme.",Volunteering Opportunities,Fund Raising,Depends on volunteer schedule,depends on volunteers schdules,NA,$0 ,Child at Street 11,Blk 102 Ang Mo Kio Ave 3,#01-1429,Singapore 560102,Monday to Friday: 7am to 7pm,Central, child@street11.org.sg,6455 3681 
231,Children's Aid Society,Non-Profit ,http://www.childrensaidsociety.org.sg,"Our Society is registered under the Societies Act and manages the Melrose Home. An Executive Committee is elected from among its members and is the governing body for the Home.

Melrose Home provides a supportive environment for children between the ages of 4 to 18 years old, who require care and protection in a residential setting. These are children whose parents or family members are unable to provide care or to supervise them.",Volunteering Opportunities,Home maintenance. Enrichment classes. Recreational activities.,"Volunteers are required for minimum 3 hours per day ,            Morning  
(9am - 12pm)
Afternoon  
(3pm - 6pm)
Evening  
(7pm - 9pm)
","Volunteers are required for minimum 3 hours per day ,            Morning  
(9am - 12pm)
Afternoon  
(3pm - 6pm)
Evening  
(7pm - 9pm)
",aged 18 and above,$0 ,Children's Aid Society,503 Clementi Road,,Singapore 599488,"Monday to Friday: 9am to 5pm
Saturday: 9am to 1pm 
Sunday & Public Holiday: Closed",North West, singh@childrensaidsociety.org.sg,6466 5758 / 6467 3095 
232,Children's Cancer Foundation (CCF Community Office),Non-Profit , http://www.ccf.org.sg,"Children’s Cancer Foundation (CCF) is a non-profit organisation with a mission of improving the quality of lives of children with cancer and their families through enhancing their emotional, social and medical well-being.
Since 1992, CCF has helped more than 2,000 children and their families, providing them the much needed support in their battle against the life-threatening illness. In a year, CCF helps more than 500 children and their families who are at different stages of the illness through its programmes and services made possible with funding from public donations.",Volunteering Opportunities,Play Personnel. Tutor. Befriender,Once per week,Depends,18 years old and above,$0 ,"CCF Community Office
Viva-CCF Hub",8 Sinaran Drive,"#03-01 
Novena Specialist Centre ",Singapore 307470,"Monday to Friday - 10am to 3pm
Closed on public holidays and the following days:

Eves of Christmas, New Year and Chinese New Year 

Children’s Day 

Youth Day 

Teachers’ Day 

First week of June school holidays 

Last week of December school holidays
",Central, volunteer@ccf.org.sg,6229 3730
233,Children's Cancer Foundation (CCF@KKH),Non-Profit , http://www.ccf.org.sg,"Children’s Cancer Foundation (CCF) is a non-profit organisation with a mission of improving the quality of lives of children with cancer and their families through enhancing their emotional, social and medical well-being.
Since 1992, CCF has helped more than 2,000 children and their families, providing them the much needed support in their battle against the life-threatening illness. In a year, CCF helps more than 500 children and their families who are at different stages of the illness through its programmes and services made possible with funding from public donations.",Volunteering Opportunities,Play Personnel. Tutor. Befriender,Once per week,Depends,18 years old and above,$0 ,CCF@KKH,"100 Bukit Timah Road Level 6, Children's Tower Room 6M35 ",,Singapore 229899,"Monday to Friday - 10am to 3pm
Closed on public holidays and the following days:

Eves of Christmas, New Year and Chinese New Year 

Children’s Day 

Youth Day 

Teachers’ Day 

First week of June school holidays 

Last week of December school holidays
",Central, volunteer@ccf.org.sg,6229 3730
234,Children's Cancer Foundation (CCF@NUH),Non-Profit , http://www.ccf.org.sg,"Children’s Cancer Foundation (CCF) is a non-profit organisation with a mission of improving the quality of lives of children with cancer and their families through enhancing their emotional, social and medical well-being.
Since 1992, CCF has helped more than 2,000 children and their families, providing them the much needed support in their battle against the life-threatening illness. In a year, CCF helps more than 500 children and their families who are at different stages of the illness through its programmes and services made possible with funding from public donations.",Volunteering Opportunities,Play Personnel. Tutor. Befriender,Once per week,Depends,18 years old and above,$0 ,CCF@NUH,"5 Lower Kent Ridge Road Level 4, Main Building ",,Singapore119074,"Monday to Friday - 10am to 3pm
Closed on public holidays and the following days:

Eves of Christmas, New Year and Chinese New Year 

Children’s Day 

Youth Day 

Teachers’ Day 

First week of June school holidays 

Last week of December school holidays
",Central, volunteer@ccf.org.sg,6229 3730
235,Chinese Development Assistance Council,Non-Profit ,http://www.cdac.org.sg,Chinese Development Assistance Council (CDAC) was jointly set up on 22 May 1992 by Singapore Federation of Chinese Clan Associations (SFCCA) and Singapore Chinese Chamber of Commerce and Industry (SCCCI). CDAC was formally incorporated under the Companies Act and later granted the status of an Institution of Public Character by the Government.,Volunteering Opportunities,Administrative support. Befriending to family members. ,depends on events,Depends,"At least 18/21 years old, depending on programmes",$0 ,Chinese Development Assistance Council,"65, Tanjong Katong Rd",CDAC Building , Singapore 436957,Not Provided,South East, vol@cdac.org.sg,6603 5599 
236,Singapore Women's Association ,Non-Profit ,http://www.singaporewomenassociation.org/,"Singapore Women’s Association (SWA) is a non-profit welfare organisation founded 
in 1954 and its main aim is to enhance the quality of life for the underprivileged. The 
policy of SWA is to be always alert and sensitive to the needs of our community. 
On a regional level, SWA is an affiliate and founding member of the Federation of the 
Asia-Pacific Women’s Associations (FAWA) since 1959. FAWA is a platform for 
young and experienced women leaders to share and promote the well being, 
goodwill and understanding among women in the region – a network to develop 
women leaders for the community. ",Volunteering Opportunities,Administrating support. Management of charity programmes ,Depends,Depends,NA,$0 ,Singapore Women's Association ,"Block 409, Serangoon Central",#01-303,Singapore 550409,Not Provided,South East, swa1954@singnet.com.sg , 6286 8702
237,Christian Care Services Singapore,Non-Profit ,http://christian-care-services.org/,"Christian Care Services is established in 1994 as a halfway house to help substance abusers stay drug-free through counselling, residential rehabilitation, aftercare education and programmes. Since its setup, Christian Care Services has come a long way in affecting transformation that touches the spiritual, social, physical and employment aspects of the lives of addicts and their families.
Christian Care Services is an outreach ministry of the Christian Outreach Centre (Singapore), and is guided by a clear biblical vision and supported by a team of dedicated staff. Under the leadership of the late Rev. Dr. Edward Job, Christian Care Services has laboured diligently and faithfully to help addicts get back on their feet and reintegrate into society.
Working together as an affiliate non-profit voluntary welfare organisation with National Council of Social Service in Singapore, Christian Care Services maintains close ties to Singapore Prison Service, SCORE, NCADA, SANA, other churches and community organisations.

Today, Christian Care Services continues to keep in step with God in its purpose of touching and changing lives. May He guide and bless each and everyone according to His good plans.",Volunteering Opportunities,Assistance to daily operational needs,not mentioned,not mentioned,not mentioned,$0 ,Christian Care Services Singapore,"207-J Ponggol Seventeenth Avenue
",,Singapore 829685,Not Provided,North East, contactus@christian-care-services.org,6440 8349 / 6440 8362
238,Christian Outreach to the Handicapped (Emmanuel Activity Centre @ Toa Payoh),Non-Profit ,http://coh.sg/,"Christian Outreach to the Handicapped (COH) is an interdenominational not-for-profit organisation founded in 1979 by Rev Alice Shae, an American Baptist missionary who was unable to find services in Singapore for her own daughter who had an intellectual disability.

As one of the early pioneers in Singapore in this service sector, COH has contributed significantly by providing the impetus for the inception and growth of other similar types organisations caring for Persons With Disabilities (PWDs) in our society.",Volunteering Opportunities,"Conducting activities. Befriending the beneficiaries. Assist in hairdessing, cooking.",Weekdays,9-3pm,NA,$0 ,Emmanuel Activity Centre @ Toa Payoh,Block 171 Lorong 1 Toa Payoh ,#01-1146,Singapore 310171,Not Provided,Central, admin@coh.org.sg,6253 5116
239,Christian Outreach to the Handicapped (Emmanuel Activity Centre @ Tampines),Non-Profit ,http://coh.sg/,"Christian Outreach to the Handicapped (COH) is an interdenominational not-for-profit organisation founded in 1979 by Rev Alice Shae, an American Baptist missionary who was unable to find services in Singapore for her own daughter who had an intellectual disability.

As one of the early pioneers in Singapore in this service sector, COH has contributed significantly by providing the impetus for the inception and growth of other similar types organisations caring for Persons With Disabilities (PWDs) in our society.",Volunteering Opportunities,"Conducting activities. Befriending the beneficiaries. Assist in hairdessing, cooking.",Weekdays,9-3pm,NA,$0 ,Emmanuel Activity Centre @ Tampines,Block 414 Tampines Street 41 ,#01-311,Singapore 520414,Not Provided,South East, admin@coh.org.sg,6787 3200 
240,Club Rainbow,Non-Profit ,http://www.clubrainbow.org/,"Established in 1992, Club Rainbow (Singapore) is a registered charity committed to helping children and youths suffering from a range of chronic and potentially life-threatening illnesses.

The charity currently supports more than 500 children, youths and their families.

We provide a range of free services including a volunteer-based befriender network and counselling, free tuition at home, at our Rainbow Family Care Centre on weekends and for children warded at the KK Women’s and Children’s Hospital and National University Hospital, we also offer bedside tuition.",Volunteering Opportunities,Befriending. Tutoring,"Depends on volunteers schdules, to visit to homes of elderly, Camp Planning committee: commitment of 3-4 months before actual camp commencement. Befriender: 1-2 months before camp, Adhoc events volunteers","Teach the assigned student for 1.5h per week
are able to commit an academic year (January-November)","Aged 21 years and above, Able to commit for at least 2 years",$0 ,Club Rainbow,538 Upper Cross Street, #05-263,Singapore 050538,Mondays to Fridays – 9am to 5pm,Central, contact@clubrainbow.org,6377 1789 
