id,VendorName,NonProfitPrivate,WebsiteAddress,Description,Category,KeyProgramme,FrequencyProgrammes,DurationProgramme,EligibilityCriteria, Price ,Location,Address,Address2,PostalCode,OperatingHours,District,Email,ContactNo
278,Singapore Amalgamated Services Co-operative Organisation Limited (SASCO LTD) (SASCO Senior Citzen's Home),Non-Profit ,http://www.sasco.org.sg/,"The Objectives of the Home are:
To provide accommodation and basic necessities to the aged destitute regardless of race, religion or creed
To bring cheer into the lives of our senior citizens in their twilight years.",Volunteering Opportunities,"Assist in outdoor activities, art and craft & mini workshops.",Daily,Depends on programmes,NA,$0 ,SASCO Senior Citzen's Home,"30 Hong San Terrace 
",,Singapore 688246,Not Provided,South West,Not Provided,6273 5183
279,Singapore Amalgamated Services Co-operative Organisation Limited (SASCO LTD) (Hong Kah North Day Care Centre),Non-Profit ,http://www.sasco.org.sg/,"HKNDCC for the Elderly is a secular and non-ethnic organization dedicated to serving the frail and lower income elderly. These elderly are mostly suffering from Hypertension, Strokes, Diabetes, Dementia and Depression, etc.",Volunteering Opportunities,"Assist in recreation, outings, health talks",Daily,Depends on programmes,NA,$0 ,Hong Kah North Day Care Centre,Blk 337 Bukit Batok St 34,#01-06 ,Singapore 650337,Not Provided,South West,Not Provided,6425 0462
280,Singapore Amalgamated Services Co-operative Organisation Limited (SASCO LTD) (SASCO DACE),Non-Profit ,http://www.sasco.org.sg/,"With effect from Mar 01, 2012, the Ministry of Health has designated this centre as a Dementia Day Care Centre. It will admit clients clinically diagnosed as having dementia.  The program in the SASCO DACE is tailored to meet the needs of functionally and cognitively impaired elderly through an individual plan of care.",Volunteering Opportunities,"Assist in health, social and recreation activities.",Daily,Depends on programmes,NA,$0 ,SASCO DACE,Block 30 Telok Blangah Rise,#01-316,Singapore 090030,Not Provided,Central,Not Provided,6276 8713
281,TRANS Family Service Centre (Bedok),Non-Profit ,http://www.transfamilyservices.org.sg/,We began operations in 1979 as an outreach project in Bedok. It was run jointly by the Central Council of Malay Cultural Organisations and the Singapore Council of Social Service. TFS became independent and was registered as a society in 1987.,Volunteering Opportunities,Befriender (Seniors),"Befriender can be once a week/ fortnightly, or monthly, depending on the need and situation.",take up volunteering project of at least 12 months,"18 years old and Above
Take up a volunteering project for at least 12 months. 
The frequency of meeting your befriendee can be once a week/ fortnightly, or monthly, depending on the need and situation. Training will be provided.",$0 ,TRANS Family Service Centre (Bedok),411 Bedok North Ave 2,#01-106,Singapore 460411,Not Provided,South East, transbd@trans.org.sg,6449 0762 
282,TRANS Family Service Centre (Bukit Timah),Non-Profit ,http://www.transfamilyservices.org.sg/,We began operations in 1979 as an outreach project in Bedok. It was run jointly by the Central Council of Malay Cultural Organisations and the Singapore Council of Social Service. TFS became independent and was registered as a society in 1987.,Volunteering Opportunities,Befriender (Seniors),"Befriender can be once a week/ fortnightly, or monthly, depending on the need and situation.",take up volunteering project of at least 12 months,"18 years old and Above
Take up a volunteering project for at least 12 months. 
The frequency of meeting your befriendee can be once a week/ fortnightly, or monthly, depending on the need and situation. Training will be provided.",$0 ,TRANS Family Service Centre (Bukit Timah),Blk 1 Toh Yi Drive,#01-143 ,Singapore 591501,Not Provided,South East,transbt@trans.org.sg,6466 2287
283,Yayasan Mendaki,Non-Profit ,http://www.mendaki.org.sg,Yayasan MENDAKI is a self-help group dedicated to the empowerment of the disadvantaged through excellence in education. We were set up 30 years ago by Malay/Muslim Community leaders in partnership with the government. ,Volunteering Opportunities,Befriender / Facilitator for youths and family,Depends,It depends on schedule for volunteers,NA,$0 ,Yayasan Mendaki,Wisma Mendaki 51 Kee Sun Ave,,"Singapore, 457056","8:30am - 6:00pm (Mon to Fri)
8:30am - 1:00pm (Sat)
Closed (Sun) 
",South East, mendaki@mendaki.org.sg,6245 5710 
284,Yayasan Mendaki (MENDAKI@Pasir Ris),Non-Profit ,http://www.mendaki.org.sg,Yayasan MENDAKI is a self-help group dedicated to the empowerment of the disadvantaged through excellence in education. We were set up 30 years ago by Malay/Muslim Community leaders in partnership with the government. ,Volunteering Opportunities,Befriender / Facilitator for youths and family,Depends,It depends on schedule for volunteers,NA,$0 ,MENDAKI@Pasir Ris,Blk 253 Pasir Ris St 21,#01-233,Singapore 510253,"Operating Hours:
9:00am - 6:00pm (Mon to Fri except Wed) 
9.00am - 8.00pm (Wed) 
9:00am - 1:00pm (Sat)
Closed (Sun)  ",South East, mendaki@mendaki.org.sg,6585 0062 
285,Yayasan Mendaki (MENDAKI@Woodlands),Non-Profit ,http://www.mendaki.org.sg,Yayasan MENDAKI is a self-help group dedicated to the empowerment of the disadvantaged through excellence in education. We were set up 30 years ago by Malay/Muslim Community leaders in partnership with the government. ,Volunteering Opportunities,Befriender / Facilitator for youths and family,Depends,It depends on schedule for volunteers,NA,$0 ,MENDAKI@Woodlands ,"Woodlands Community Club
1 Woodlands St 81",#03-01,Singapore 738526,"8:30am - 6:00pm (Mon to Fri)
8:30am - 1:00pm (Sat)
Closed (Sun) 
",North West, mendaki@mendaki.org.sg,6369 8411
286,Viriya Community Services (Dreams @ Kolam Ayer),Non-Profit ,http://www.viriya.org.sg/dreams.htm,"Dreams, a youth development centre under Viriya Community Services, started operations in December 2004 as a youth drop-in centre. The centre has since expanded its programmes and services to include preventive, developmental and remedial interventions, serving hundreds of youth to date from the various projects provided by us. The myriad of performing arts, sports and recreational activities has also allowed our youths to pursue their dreams and passions and be meaningfully engaged with us.",Volunteering Opportunities,Befriending,Depends on volunteer,Depends on volunteer,More than one person to organise befrienders activity,$0 ,Dreams @ Kolam Ayer,Blk 52 Kent Road ,#01-16,Singapore 210052,Monday to Friday: 9am to 6pm,Central, patricia@viriya.org.sg,6293 4339
287,Viriya Community Services (Whispering Hearts Family Service Centre),Non-Profit ,http://www.viriya.org.sg,"Whispering Hearts Family Service Centre (WHFSC) started operation on 1 August 2001 and was officially opened by former Minister of Community Development and Sports, Associate Professor Mr. Yaacob Ibrahim on 16 June 2002.

We provide integrated remedial, preventive and developmental services to help families cope with their responsibilities and challenges. Our core services are extended largely to the residents of Pioneer, Nanyang, Boon Lay and Hong Kah North Constituencies in Jurong West. Besides walk-in clients, we also receive referrals from other sources such as the Members of Parliament, Community Development Councils, Police, Family Court, hospitals, schools and other voluntary welfare organisations.",Volunteering Opportunities,"Enrichment Programmes (Children / Youth)
Befriender Programme (Youth)
Community Outreach & Fundraising",Depends,Depends,NA,$0 ,Whispering Hearts Family Service Centre,646 Jurong West Street 61,#01-142,Singapore 640646,"Mon, Wed & Fri 9am - 6pm
Tue,Thur 9am - 9pm
Sat 9am - 1pm
Weekdays (12pm -1pm), Sundays & Public Holidays Closed",South West,michelle@viriya.org.sg.,62858033
288,Viriya Community Services (Viriya Family Service Centre),Non-Profit ,http://www.viriya.org.sg,"Viriya Community Services is a charitable organization, founded in 2001 by the Leong Hwa Monastery to provide community and social services to low income families in Singapore regardless of their race and religion.

Every year, we aim to raise S$600,000 to support our community centres and projects. Our outreach has grown and we serve the 3 important and vulnerable groups in our society.",Volunteering Opportunities,"Enrichment Programmes (Children / Youth)
Befriender Programme (Youth)
Community Outreach & Fundraising",Depends,Depends,NA,$0 ,Viriya Family Service Centre,142 Potong Pasir Ave 3,#01-224,Singapore 350142,"Mon, Wed & Fri 9am - 6pm
Tue,Thur 9am - 9pm
Sat 9am - 1pm
Weekdays (12pm -1pm), Sundays & Public Holidays Closed",Central,vfsc@viriya.org.sg,6285 8033
289,Viriya Community Services (My Centre @ Moulmein),Non-Profit,http://www.viriya.org.sg/mycentre/default.htm,"Viriya Community Services is a charitable organization, founded in 2001 by the Leong Hwa Monastery to provide community and social services to low income families in Singapore regardless of their race and religion.

Every year, we aim to raise S$600,000 to support our community centres and projects. Our outreach has grown and we serve the 3 important and vulnerable groups in our society.",Learning and Enrichment,Guide and teach individual various dialects.,Once a week,lasts for 1 hour,NA,<100,Viriya Community Services (My Centre @ Moulmein),Blk 52 Kent Road ,#01-16,Singapore 210052,"Mondays to Fridays
9:00AM to 6:00PM
Mondays
9:00AM to 9:00PM
Wednesdays (L.I.F.E. Class)
9:00AM to 9:00PM
Saturdays
9:00AM to 1:00PM
Sundays & Public Holidays Closed",Central,mcm@viriya.org.sg,6293 4339
290,Viriya Community Services (Whispering Hearts Student Care Centre),Non-Profit,http://www.viriya.org.sg/mycentre/default.htm,"Viriya Community Services is a charitable organization, founded in 2001 by the Leong Hwa Monastery to provide community and social services to low income families in Singapore regardless of their race and religion.

Every year, we aim to raise S$600,000 to support our community centres and projects. Our outreach has grown and we serve the 3 important and vulnerable groups in our society.",Volunteering Opportunities,"Assisting in programmes like :
Children Enrichment Programme
Youth Enrichment Programme
Befriender Programme under School Social Work
Ad-hoc Programme such as community outreach and fundraising",Depends,Depends,NA,$0 ,Whispering Hearts Student Care Centre,617 Jurong West Street 65,#01-488 ,Singapore 640617,"Mondays to Fridays
9:00AM to 6:00PM
Mondays
9:00AM to 9:00PM
Wednesdays (L.I.F.E. Class)
9:00AM to 9:00PM
Saturdays
9:00AM to 1:00PM
Sundays & Public Holidays Closed",South West,"hassinah@viriya.org.sg 
whscc@viriya.org.sg",6795 8967 
291,Viriya Community Services (Lights of Hope Centre),Non-Profit,http://www.viriya.org.sg/mycentre/default.htm,"Viriya Community Services is a charitable organization, founded in 2001 by the Leong Hwa Monastery to provide community and social services to low income families in Singapore regardless of their race and religion.

Every year, we aim to raise S$600,000 to support our community centres and projects. Our outreach has grown and we serve the 3 important and vulnerable groups in our society.",Volunteering Opportunities,"Assisting in programmes and activites, befrienders etc",Depends on programmes and activities,Depends on programmes and activities,NA,$0 ,Lights of Hope Centre,72 Shrewsbury Road ,,Singapore 307837,Not provided,Central,jennylim@viriya.org.sg,6256 1311
292,Young Men's Christian Association of Singapore,Non-Profit ,http://www.ymca.org.sg,"The Young Men’s Christian Association (YMCA) movement was started in 1844 in London by Mr George Williams and a group of likeminded concerned Christians. It is one of the oldest and largest Movements for youth in the world and now operates in 119 countries, and reaching 58 million people. The YMCA works to bring social justice and peace to young people and their communities, regardless of religion, race, gender or culture.",Volunteering Opportunities,"Support the local and overseas YMCA community service programmes and events

Lifestyle:
Y Fitness
Y Dance
Outdoor and Adventure
Studio Rentals

community service programmes:
 
YMCA-Tan Chin Tuan Community Service Programmes
YMCA Project Bridge
YMCA FACES (Financial Assistance and Capability for Employment Scheme)
YMCA International Service Programmes

youth development programmes:
 
Citi-YMCA Youth For Causes
University YMCA (Uni-Y) and High School YMCA (Hi-Y)

volunteer development programmes:
 
YMCA-Lim Kim San Volunteers Programme
YMCA-NUS Business School Volunteer Service Management Programme (VSMP)
","Home cleaning twice a year, plan, organise and conduct fun and informative activities during t hikes and walks. ","Home cleaning twice a year, around 4 hour per sessions(e.g.8.30am to 1pm)",NA,$0 ,Young Men's Christian Association of Singapore,1 Orchard Road,,Singapore 238824,Not Provided,Central,volunteer@ymca.org.sg (volunteer),6586 2352 (volunteer)
293,Young Women's Christian Association (Outram Road),Non-Profit ,http://nof.ywca.org.sg/,"The YWCA was founded in 1875 by a British missionary, Miss Sophia Cooke to provide a support group for women. She started by organising self-improvement classes for a group of young Chinese women from overseas, which later became St. Margaret’s School. Through the years, YWCA has been the pioneer and catalyst in meeting the needs of Singapore’s society through its community involvement and in the development and enrichment of women’s lives in Singapore.",Recreational and Leisure,"Golden Y Fellowship:
At YWCA, Senior Citizens have a place to drop in for fellowship. They sing, exercise, read, play games, and more.",Every Monday,11 am - 2 pm,Senior Citizens, < $100 ,Young Women's Christian Association (Outram Road),254 Outram Road,,Singapore 169051,9am to 6pm ,Central,"admin@ywca.org.sg
members@ywca.org.sg",6223 1227 (Outram Rd office)
294,Young Women's Christian Association (Outram Road),Non-Profit ,http://nof.ywca.org.sg/,"The YWCA was founded in 1875 by a British missionary, Miss Sophia Cooke to provide a support group for women. She started by organising self-improvement classes for a group of young Chinese women from overseas, which later became St. Margaret’s School. Through the years, YWCA has been the pioneer and catalyst in meeting the needs of Singapore’s society through its community involvement and in the development and enrichment of women’s lives in Singapore.",Volunteering Opportunities,"1) Facilitators required for “WOW” and “Youth Centre” to plan the curriculum and conduct workshops

2) Befrienders required for “Kids’ Club”, “WOW” and “Youth Centre” to interact with and befriend the children and youths

3) Packers for “Sustenance for Families” to pack dry rations for beneficiaries

4) Distributors for “Sustenance for Families” to distribute packed rations to beneficiaries’ homes",Depends,Depends,Depends,,Young Women's Christian Association (Outram Road),254 Outram Road,,Singapore 169051,9am to 6pm,Central,volunteer@ywca.org.sg,6223 1227 (Outram Rd office)
295,"Young Women's Christian Association (Fort Canning Road)

Have no clear link with volunteering (to include?)",Non-Profit ,http://nof.ywca.org.sg/,"The YWCA was founded in 1875 by a British missionary, Miss Sophia Cooke to provide a support group for women. She started by organising self-improvement classes for a group of young Chinese women from overseas, which later became St. Margaret’s School. Through the years, YWCA has been the pioneer and catalyst in meeting the needs of Singapore’s society through its community involvement and in the development and enrichment of women’s lives in Singapore.",Volunteering Opportunities,Distributors for “Sustenance for Families” to distribute packed rations to beneficiaries’ homes,Depends,Depends,Depends, Free ,Young Women's Christian Association (Fort Canning Road),6 Fort Canning Road,,Singapore 179494,Not Provided,Central,salesmktg@ywcafclodge.org.sg,6338 4222 (Fort Canning Lodge)
296,Singapore Action Groups of the Elders Counselling Centres,Non-Profit ,http://www.sagecc.org.sg/,"Established in 1991, the SAGE Hotline (1800-3538633) Founded and aimed to lend a listening ear to the lonely and troubled elderly.

From 1993, SAGE Counselling Centre as a special programme of Singapore Action        Group of Elders provided free face-to-face counselling to the needy elderly & families.

From 2005, supported by NCSS, the helpline service grew into the current national-based “Seniors Helpline”.

From 2008, the Centre developed into a Counselling Centre with independent identity and obtained its NCSS full membership & IPC Charity status.",Learning and Enrichment,"Seniors Helpline
Public Education Programme
Education, Training and Consultation
Golden Life Workgroups",Depends,2 hours talk,50 and above, NA ,Singapore Action Groups of the Elders Counselling Centres,1 Jurong West Central 2,"#06-04, Jurong Point Shopping Centre",Singapore 648886,Not Provided,South West,reception@sagecc.org.sg ,6354 1191
297,Singapore Action Groups of the Elders Counselling Centres,Non-Profit ,http://www.sagecc.org.sg/,"Established in 1991, the SAGE Hotline (1800-3538633) Founded and aimed to lend a listening ear to the lonely and troubled elderly.

From 1993, SAGE Counselling Centre as a special programme of Singapore Action        Group of Elders provided free face-to-face counselling to the needy elderly & families.

From 2005, supported by NCSS, the helpline service grew into the current national-based “Seniors Helpline”.

From 2008, the Centre developed into a Counselling Centre with independent identity and obtained its NCSS full membership & IPC Charity status.",Volunteering Opportunities,"Educational programmes & volunteers development programmes to reach out to needy elderly and their caregivers, offers training & supervision for professionals & students undertaking counselling and/or social work study. ",Depends,Depends,NA, NA ,Singapore Action Groups of the Elders Counselling Centres,1 Jurong West Central 2,"#06-04, Jurong Point Shopping Centre",Singapore 648886,Not Provided,South West,reception@sagecc.org.sg ,6354 1191
298,Singapore Action Groups of the Elders Counselling Centres,Non-Profit ,http://www.sagecc.org.sg/,"Established in 1991, the SAGE Hotline (1800-3538633) Founded and aimed to lend a listening ear to the lonely and troubled elderly.

From 1993, SAGE Counselling Centre as a special programme of Singapore Action        Group of Elders provided free face-to-face counselling to the needy elderly & families.

From 2005, supported by NCSS, the helpline service grew into the current national-based “Seniors Helpline”.

From 2008, the Centre developed into a Counselling Centre with independent identity and obtained its NCSS full membership & IPC Charity status.",Personal Health Care Services,"Counselling service - physical or psychological (anxiety, depression, suicidal thoughts) health issues, formed a workgroup to advocate the prevention of Elderly Suicide. It was known as the Golden Life Workgroups and some of its work included a training manual for professionals, guide booklets for the police, healthcare personnel and community, as well as numerous workshops at hospitals",Case by case basis,45 mins - 1 hour,50 and above, NA ,Singapore Action Groups of the Elders Counselling Centres,1 Jurong West Central 2,"#06-04, Jurong Point Shopping Centre",Singapore 648886,Not Provided,South West,reception@sagecc.org.sg ,6354 1191
299,Ananda Marga Yoga Society of Singapore (Waringin Park),Private,http://anandamarga.org.sg/,"Ananda Marga aims to serve the people through yoga, healthy lifestyle programs, relief and community development.
Self-development(realisation) and Service to Humanity are the objectives of Ananda Marga.

Through various scientific techniques we achieve strong and lasting physical health & vitality, as well as increased concentration, will power and self-confidence. Alongside with this we develop a deep inner calmness, emotional balance and positive outlook. This leads to a natural desire to help those around us, especially the needy and underprivileged in our society.",Recreational and Leisure,"Yoga & Meditation Classes, Yoga for Children & Youth, Yoga for the Elderly, Yoga in Schools, Yoga for Corporations, Vegetarian cooking classes, Detox(fasting) camps, Yoga workshops/seminars and other related events","Yoga beginner Supriya, twice a week",9.30am to 11.30am,NA, <$250 ,Ananda Marga Yoga Society of Singapore (Waringin Park),18 Waringin Park,Sin Chuan Garden,Singapore 41633,"Opening Hours:
Mon – Fri : 9am – 10pm
Sat – Sun : 9am – 4pm",South East,yoga@anandamarga.org.sg,6344 6519
300,Tai Chi SJY LLP,Private,http://taichi.sg/taichi/02_company/company.asp,"Tai Chi SJY LLP began operation only in January 2011. Simon and Jennifer (husband and wife) started the company which bears their initials SJY (Simon Jennifer Yuen), after retiring from their 30-years-old confectionery business. 

Simon and Jennifer has been teaching Tai Chi for Health Programs since 2008. Their goals was to introduce Tai Chi for Health Programs, created by their Tai Chi Master Dr. Paul Lam to many people especially seniors/retirees to take charge of their lives, to stay fit and active into old age. Dr. Lam’s Tai chi programs are safe, fun and easy to learn. The progressive teaching methods ensure many beginners are able to learn the set of Tai Chi movement within a short period of time. 
 Since it humble beginning, Tai Chi for Health programs are in many Community Club, RC, Senior Ageing Homes. 

Today, not only she teaches Tai Chi, but also conduct Tai Chi for Arthritis Workshop - a program to train safe and effective trainers, conduct public talk and tai chi demonstration, participate at C3A - Active Ageing Carnival and also conducts workshop to train Volunteer Trainers to serve in the Wellness Programs, reaching out to Seniors of many Community Home Care and Senior Centres, working with Health Promotion Board as Senior Health Ambassador Programme, by participating with their Active Ageing Activities. 

Tai Chi for Health Programs are supported by MCYS, C3A (Council of Third Age) and NAF (National Arthritis Foundation) ",Recreational and Leisure,"(Tai Chi for Health Interest Group) 
Tai Chi, Outings, Handicrafts, Workshops, Attending Events etc

Specially designed Tai Chi courses for seniors.celebration with Karaoke singing","Monthly meetings for Interest Group; Activites depends

Tai Chi -Daily.celebration with Karaoke singing-2 full days", Tai Chi1 hour session.celebration with Karaoke singing-9 to 5 pm.,NA, <$500 ,Tai Chi SJY LLP,83 Bishan Street 13,#06-299,Singapore 570183,Not Provided,Central,"taichisjy@gmail.com ; jennifer@taichi.sg 
simon@taichi.sg ","9666 3375 (Jennifer Chung)
9784 3982 (Simon Yuen)"
