id,VendorName,NonProfitPrivate,WebsiteAddress,Description,Category,KeyProgramme,FrequencyProgrammes,DurationProgramme,EligibilityCriteria, Price ,Location,Address,Address2,PostalCode,OperatingHours,District,Email,ContactNo
327,Eduquest International Institute,Private,www.eduquest.com.sg,"Offering a wide range of internationally-recognised training programmes, Eduquest enables working professionals to acquire the most valuable asset in the 21st century: new knowledge and skills. In turn, we help organisations to harness the most valuable resource: human capital.

 
To our esteemed clients, we currently offer Singapore Workforce Skills Qualifications (WSQ) training programmes; professional qualifications from Chartered Management Institute (UK) & London Chamber of Commerce and Industry; leadership and management programmes for executives; and soft skills training. With a track record of training over 20,000 people since 2007, we have grown to be one of the most dynamic training organisations in Singapore. Eduquest is now poised to expand across Asia.",Learning and Enrichment,"WSQ courses on Food & Beverage and Service Excellence.

Eduquests courses on Productivity, Quality & Innovation Programme; Safety , Health and Environmental Programme; Service Excellence; International Qualifications on Management",On average monthly unless stated otherwise,Depends on courses,"These courses are designed for individuals who are keen and passionate about pursuing or switching to a career in the F&B and service industry. Passion to work for Food & Beverage industry

?    Be able to speak, read and write English or ES WSQ Workplace Literacy and Numeracy Level 4

?    21 years old and above (Singapore male candidates must have completed or exempted from National Service)(No maximum age)

?    All applicants are required to undergo 1 round of interview
", <$500 ,Eduquest International Institute,"1, Sophia Road, Peace Centre"," #07-13 (Main Office) & #06-18 (Additional Training Facilities),",Singapore 228149,Monday – Saturday: 9:00am – 6:00pm,Central,info@eduquest.com.sg,6338 7151
328,Electronic Industries Training Centre,Private,www.elitc.com,"The Electronics Industries Training Centre (ELITC) offers training and educational programmes for the workforce and for those seeking job opportunities in Singapore. The courses conducted by ELITC cover:

Industry-related workforce skills upgrading programmes;
Foreign workers training and assessment; and
Educational programmes.
Our training and academic staff are professionally qualified and competent in the areas of training and education that they are assigned.",Learning and Enrichment,"Certified courses on Electronics, Technology, Operations, Workplace Safety and Health Policy, Project Management, Coaching skills etc",Depends on courses,Ranges from 12 hrs or more,"Indivials or organisations ,no maximum age"," >$1,000 ",Electronic Industries Training Centre,Blk 5000 Ang Mo Kio Avenue 5,#02-08 Techplace II,Singapore 569870,"Administrative office : Mondays to Fridays 8.30 a.m. to 5.30 p.m.
    Training Classes : Mondays to Sundays
    Closed on Public Holidays.",Central,"elitc@singnet.com.sg, marketing@elitc.com",6483 2535
329,Envirohealth Pte Ltd (Training Venue),Private,http://www.envirohealths.com/,"With the introduction of the F&B WSQ system, WDA and NEA sought to raise the food hygiene standards and standardise the training of its Basic Food Hygiene (BFH). 

 A new 7-hour programme, followed by 1.5 hour assessments, WSQ Food Hygiene Course (WFHC) has replaced BFH with effect from 1st June 2007. 

 Upon successful completion of the 7-hour course, followed with 1.5-hour assessment, a Statement of Attainment (SOA) will be awarded to participants. This will accord the participants licensed to operate/work in food preparation",Learning and Enrichment,"Certified courses on Food Safety, Food Hygiene, Food Safety Management etc at training centre",Depends on course,Depends on course,NA, <$250 ,Envirohealth Pte Ltd (Training Venue),50 Playfair Road,"#02-04, Noel Building (Next to Harper Kitchen on Harper Road)",Singapore 367995,Not Provided,North-east,"enquiries@envirohealths.com
","6345 9116 (Office Tel)
6288 2737 (Centre Tel)
9129 3575 (Hp)"
330,FZD School of Design Pte Ltd,Private,www.fzdschool.com,"Welcome to the FZD School of Design. Founded in 2009, our aim is to provide a world class education for conceptual design. Through our 1 Year Diploma Program, we have trained both students and professionals and helped them excel into the entertainment design industry.
",Learning and Enrichment,Diploma for Entertainment Design,Three intakes per year,12 months ,NA," >$1,000 ",FZD School of Design Pte Ltd,83 Amoy Street,,Singapore 069902,10:00 - 18:00,Central,contact@fzdschool.com,62255720
331,Health Promotion Board,Non-Profit ,http://www.hpb.gov.sg/HOPPortal/,"HPB implements programmes that reach out to the population, specifically children, adults and the elderly. These programmes include health and dental services for school children, BreastScreen Singapore, AIDS Education Programme, CervicalScreen Singapore, Childhood Injury Prevention Programme, Mental Health Education Programme, National Myopia Prevention Programme, Physical Activity, National Smoking Control Programme, Nutrition Programme, Osteoporosis Education Programme, Workplace Health Promotion Programme, HPB Online, HealthLine, Health Information Centre and HealthZone. New programmes will also be initiated over time to address health concerns among the community.",Learning and Enrichment,"Talks and workshops on health related matters, nurse educator programmes, falls prevention, injury prevention",Depends,Depends,NA, Depends ,Health Promotion Board,3 Second Hospital Avenue,,Singapore 168937,Not Provided,Central,HPB_Mailbox@hpb.gov.sg ,6435 3500
332,HMI Institute of Health Sciences Pte Ltd,Non-Profit ,www.hmi-ihs.com,"HMI Institute of Health Sciences (HMI-IHS) is the largest private provider of healthcare training and education in Singapore. The Institute is a Singapore Workforce Development Agency (WDA) accredited Continuing Education and Training (CET) Centre. To date, HMI-IHS has trained more than 2,500 graduates for the Singapore healthcare industry.
HMI-IHS comprises 4 schools:
School of Healthcare Vocational Training
School of Nursing Education
School of Healthcare Management
Emergency Life Support Training Centre
Through these 4 schools, HMI-IHS provides a continuum of training courses to cater to the various needs of the healthcare industry. This ranges from Workforce Skills Qualifications (WSQ) courses for healthcare support workers; nursing courses for foreign-registered nurses; management programmes and seminars for healthcare leaders; as well as short courses in emergency life support for people from all walks of life.
HMI-IHS’ primary objective of nurturing students is to enhance learning outcomes. As such, it places emphasis on adopting a variety of teaching methodology. This includes knowledge acquisition through theory classes, competency-building through experiential learning, as well as on-the-job learning. As a result, HMI-IHS students are well-equipped with the ideal balance of theoretical and practical skills, making them valuable assets to their employers.
",Learning and Enrichment,"Certified courses on Healthcare Support

Diplomas in Healthcare Administration

Workshops on Healthcare Support,Emergency Life Support Training programs",Depends on courses ,"Depends on courses 

(Ranging from 1/2 days to more)","Depends on courses:

Certifice courses on Healthcare Support - 
•  1 pass in GCE ‘O’/’N’ Level or WPLN Level 4 for Speaking, Listening, Reading and Numeracy and Level 3 for Writing
•  Certified medically fit for healthcare work by approved clinics
•  Completing a successful employability interview by HMI-IHS

Workshops - Open to public"," >$1,000 ",HMI Institute of Health Sciences Pte Ltd,167 Jalan Bukit Merah,"Connection One, Tower 5 #05-10",Singapore 150167,"Monday to Friday
8.30am to 6pm.
Closed on Weekends and public holidays",Central,info@hmi-ihs.com,"63707102 / 7135 
(7102 - WSQ Courses; 7135 - Emergency Life)

(6253 3818 - HMI Institue of Health Sci)"
333,Human Capital (Singapore) Pte Ltd,Private,www.hcs.com.sg,"HCS is a one-stop institution which offers training and people management capability development services, guides individuals in attaining career goals and advises businesses on organisational management.

HR Training
The people managers trained at HCS can re-design critical HR processes, identify and build needed competencies, and deploy best HR practices to their work and to the changing needs of their organisations. HCS also helps them foster practical learning in their workplace. Personal Career Guidance
 

Personal Career Guidance
HCS offers a career advisory service that helps individuals achieve their maximum potential. HCS provides insights into career opportunities and prepare professionals for career development and job readiness to ensure a right fit.

Corporate Consulting
HCS also provides practical and cost-effective solutions for organisational development and growth. HCS has established a wide network of HR associates to provide advisory and consultancy services. Our associates include highly experienced present and former CEOs, people managers and HR specialists. HCS is currently working with SPRING Singapore to offer HR capability packages and consultancy services to local SMEs to improve on their HR and operational fundamentals.",Learning and Enrichment,"Certified courses on Human Resources
(WSQs to Masters)","Depends on courses:
Masters - Please check intakes
Workshops every months","Depends on courses:
Masters - Please check intakes
Workshops every months","NA, No maximum age"," >$1,000 ",Human Capital (Singapore) Pte Ltd,15 Hoe Chiang Road,"#23-01
Tower 15",Singapore 089316 ,Not Provided,Central,enquiry@hcs.com.sg,64230388
334,ICN Academy Pte Ltd,Private,www.icnacademy.com,"ICN Academy was founded by a group of beauty services providers in September 2003. The Academy provides both certificate and diploma courses in the areas of beauty, make up, nail, hair and spa and is equipped with the most advanced equipment. Classrooms and practical rooms are equipped with various visual aids and interactive equipment. ICN Academy has an enviable student-teacher ratio of 16:1. With its high quality facilities and teaching, in 2007 ICN Academy won CASE accreditation. ICN Academy is registered with CPE under the Enhanced Registration Framework and all course fees paid are protected under the Industry Wide Protection scheme.",Learning and Enrichment,"Certified courses on Beauty, Make-up, Hairdressing, Nail, Aromatherapy, Oriental Therapy, Massage, Eyebrow Embroidery, Eyelass Extension

External presentations - ad-hoc basis",Depends on courses,Depends on courses,"Mini.
Age
:16
years, no maximum age, N level."," >$1,000 ",ICN Academy Pte Ltd,8 Jurong Town Hall Road,JTC Summit,Singapore 609434 ,Monday to Sunday : 10am - 9pm,South West,"ctbella@singnet.com.sg

enquiry@icn.com.sg",68613884 / 65618816
335,iFi Academy,Private,www.ifiacademy.com,"iFi Academy Pte Ltd (“iFi”) is a one-stop training academy committed to meeting the training needs of professionals, managers, executives and technicians (“PMET”s), as well as the service staff. 

Incorporated in June 2005, iFi was previously known as Wang Cafe Group Pte Ltd (“Wang Cafe”), and became an in-house approved training organisation (ATO) in March 2010. In a short span of 9 months, Wang Cafe achieved more than 410 Statement of Achievements (SOAs) and was a finalist for the WDA training excellence award in 2011. 

After a business acquisition, Wang Cafe was renamed to iFi Academy Pte Ltd in June 2011. Following its corporate restructuring, iFi became a public Approved Training Organisation (ATO) and finally, a certified Continuing Education & Training (CET) Centre in February and December 2012 respectively that specialises in providing a comprehensive range of Food & Beverage (F&B) training  programmes. These programmes aim to equip our learners with skill-sets and time-tested strategies to strengthen their F&B business operations and management strategies.",Learning and Enrichment,"WSQ courses for Food & Beverage Operations, F&B Management, Food Safety, Human Resources",Usually monthly unless stated otherwise,Depends on courses,"Learners must have a minimum of GCE 'O' Levels Certificate and above or its equivalent (i.e. WSQ Work Place Literacy and Numeracy Skills Level 5). 
For learners who do not meet the minimum requirements, an oral interview would be conducted to determine suitability for the course. No maximum age", <$750 ,iFi Academy,"15 Enggor Street
","#09-02/03 Realty Centre 
",Singapore 079716,Not Provided,Central,enquiry@ifiacademy.com,6534 9337 / 6221 4596
336,Imelda Unisex Hairstyling & Beauty Training School Pte Ltd,Private,http://www.imelda-trainingschool.com.sg/,"Founded since 3 January 1978, IMELDA was established as a private organization, providing customized cosmetology services to the distinctive individuals. Headed by the Principal and the Vice-Principal, IMELDA incorporates her philosophy in customer-orientation, which has witnessed the incremental growth and expansion of the business operations from one unit to the current three units. With the passion and commitment to extend the service provision, IMELDA took on a secondary role in providing cosmetology-training services with the aim to mould the modern generation.",Learning and Enrichment,Certified courses relating to Beauty Services and Hairdressing,Monthly commencements,Depends on courses; ranges from 150 hrs to 1620 hrs," Entry Requirements (Singaporeans/PRs

Interested applicants must possess ONE of the following entry requirements:

•                      3 GCE ‘N’ Level In English/Chinese and 2 other subjects (Grade A-D or 1-5) OR 

•                      2 GCE ‘O’ Level in any subject (Grade 1-8)  OR 

•                      Any equivalent qualifications  OR 

•                      Pass the entrance test conducted by ITE 

For Nitec courses, students have to attain passes in English/Chinese (min 70%), Maths (min 60%) and one relevant subject (min 60%). 
"," >$1,000 ",Imelda Unisex Hairstyling & Beauty Training School Pte Ltd,101 Upper Cross St ," #02-37/40/41/42 
People's Park Centre",Singapore 058357,"Mon-Fri 10am-9:30pm, Sat 10am-7:30pm",Central,enquiry@imelda-trainingschool.com.sg,65344493
337,Institute for Adult Learning,Private,www.ial.edu.sg,"The Institute for Adult Learning (IAL) facilitates the development of an effective, innovative and responsive Continuing Education and Training (CET) ecosystem by raising capabilities, catalysing innovation and leading research in workforce development. We serve adult educators, business leaders, human resource managers and policy makers. Together we enhance CET to meet the needs of industries and the Singapore workforce. ",Learning and Enrichment,"WSQ Programmes, WSQ Workplace Trainer Programme, WSQ Diploma in Adult and Continuing Education (DACE),.

Workshops of various topics - ad-hoc

Masters for Lifelong Learning, Training & Development","Twice a week for WSQ programmes.ranging from daily to twice a year 

Workshops,depending on types of workshop

Masters, depending on comencements","12-18 months(depending on whether it is part-time or full time).

Depends(e.g.ranging from 2 hour to 1 days) for Workshops

20 months to 2 years for Masters","Effective verbal and written communication skills in English*
Sound analytical abilities
Strong presentation skills
Good IT and research skills
Personal aspirations that align with a CET career pathway. Depends on which workshop"," >$1,000 ",Institute for Adult Learning,1 Kay Siang Road,Tower Block Level 6,Singapore 248922 ,"Monday to Thursday: 8.30am - 6.00pm  
Friday: 8.30am - 5.30pm",Central,info@ial.edu.sg,65790300
338,ASPRI - Institute of Process Industry,Private,www.ipi.org.sg,"The Institute of Process Industry was established in December 2008 with support from the Workforce Development Agency (WDA) to offer nationally recognised and comprehensive training and placement for the Process Industry.

The IPI aims to enhance the professional and operating standards and employability of the workforce in the Process Industry through various skills upgrading initiatives.",Learning and Enrichment,"Certified courses on Manufacturing Skills, Engineering Services, Worksplace Safety, and Supervisor Courses",Depends on courses,Depends on courses,"NA, No maximum age", <$500 ,ASPRI - Institute of Process Industry,18 Boon Lay Way,#03-119 TradeHub 21,Singapore 609966,Monday to Friday 8.30 am to 5.00 pm,South West,enquiry@ipi.sg,67955700 / 65605051
339,Institute of Technical Education (Central),Non-Profit,www.ite.edu.sg,"The Institute of Technical Education (ITE), Singapore, was established as a post-secondary education institution in 1992 under the Ministry of Education. ITE is a principal provider of career and technical education and key developer of national occupational skills certification and standards to enhance Singapore's workforce competitiveness. Under its “One ITE System, Three Colleges” Model of Education and Governance, ITE has three Colleges, comprising ITE College Central, ITE College East and ITE College West.",Learning and Enrichment,"Certifed courses (Full & Part time) on Aerospace & Marine Technology, Business, Community  Event Services, Creative Design & Interactive Media and Engineering Design & Manufacturing Technology

Personal Development Programmes on Floral Design,  Clay Sculpting, Handicrafts etc",Depends on courses,"Depends on courses.

Ranges from 1 day and more","No maximum age , with 0 or N level certificate.If you are a 35 years old and above Singaporean and earn not more than $1,900 per month, you can benefit from the Workfare Training Support (WTS) scheme.", <$750 ,Institute of Technical Education (Central),2 Ang Mo Kio Drive,,Singapore 567720  ,"Mon - Fri, 8am - 6pm. Closed on weekends and public holidays.",Central,itehq@ite.edu.sg / college_central@ite.edu.sg,18002255483 / 62255483
340,Institute of Technical Education (East),Non-Profit,www.ite.edu.sg / http://ce.ite.edu.sg/college_east,"The Institute of Technical Education (ITE), Singapore, was established as a post-secondary education institution in 1992 under the Ministry of Education. ITE is a principal provider of career and technical education and key developer of national occupational skills certification and standards to enhance Singapore's workforce competitiveness. Under its “One ITE System, Three Colleges” Model of Education and Governance, ITE has three Colleges, comprising ITE College Central, ITE College East and ITE College West.",Learning and Enrichment,"Certifed courses (Full & Part time) on Beauty & Wellness, Business & Entrepreneurship, Chemical & Life Sciences, and Healthcare Services

Personal Development Programmes on Internet Marketing etc ",Depends on courses,"Depends on courses.

Ranges from 1 day and more","No maximum age , with 0 or N level certificate.If you are a 35 years old and above Singaporean and earn not more than $1,900 per month, you can benefit from the Workfare Training Support (WTS) scheme.", <$750 ,Institute of Technical Education (East),10 Simei Avenue,,Singapore 486047,"Mon-Fri: 0800hrs - 1800hrs
Closed on Weekend & Public Holidays",East,college_east@ite.edu.sg (visitor centre) / training@ite.edu.sg (Courses),6590 2262 (visitor centre) / 1800-225 5483 (courses)
341,Institute of Technical Education (West),Non-Profit,www.ite.edu.sg / www.ite.edu.sg/college_west,"The Institute of Technical Education (ITE), Singapore, was established as a post-secondary education institution in 1992 under the Ministry of Education. ITE is a principal provider of career and technical education and key developer of national occupational skills certification and standards to enhance Singapore's workforce competitiveness. Under its “One ITE System, Three Colleges” Model of Education and Governance, ITE has three Colleges, comprising ITE College Central, ITE College East and ITE College West.",Learning and Enrichment,"Certified courses (Full & Part time) on Culinary and Hospitality Services, Land Transport, Security Technology and Service Innovation

Personal Development Programmes on Cooking ",Depends on courses,"Depends on courses.

Ranges from 1 day and more","No maximum age , with 0 or N level certificate.If you are a 35 years old and above Singaporean and earn not more than $1,900 per month, you can benefit from the Workfare Training Support (WTS) scheme.", <$750 ,Institute of Technical Education (West),1 Choa Chu Kang Grove,,Singapore 688236,"Mon-Fri: 0800hrs - 1800hrs
Closed on Weekend & Public Holidays",West,college_west@ite.edu.sg (visitor centre) / training@ite.edu.sg (courses),6590 2628 (visitor centre) / 1800-225 5483 (courses)
342,June's Beauty School Pte Ltd,Private,http://www.juneliew.com.sg/,"PRINCIPAL’S MESSAGE 
On behalf of the management team, I sincerely welcome all of you to join the big family at June’s Beauty School. I would like to take this opportunity to thank you for trusting us with the solemn duty of educating you and preparing you to face the challenging world ahead. June’s Beauty School was registered and set up in Singapore in 1973. It was one of earliest private schools in Singapore providing courses in beauty and hair with a systematic and methodical approach.

Over the years, many students have walked through our school doors and gone on to be very successful in their respective fields, working as consultants, trainers, beauticians, hair stylists, and even as entrepreneurs and owners of salons.

In our thirty seven years of teaching, we have never stopped improving; developing course content and content delivery methods to suit the times. Even as knowledge in skin care and hair care has grown, and fashionable styles in make-up and hair design have come and gone, some things remain constant. At June’s Beauty School, we constantly emphasize good service, passion and dedication to the profession of beauty and hair styling and the willingness to constantly upgrade one’s skill and knowledge. 

The proof of our service quality is shown in our achievement of CaseTrust certification in 2006. Our school has also been registered under the Enhanced Registration Framework in 2010 and is currently in the process of applying for EduTrust certification (to replace CaseTrust which will no longer be recognized under the new administration of Council for Private Education). Even as we apply for EduTrust certification, we will adhere to the guideline stipulated under EduTrust Certification Scheme, especially with regards of protecting your money under FPS, and your health under the health insurance scheme. 

With all that said, we sincerely hope you will feel at home at June’s Beauty School, especially for those of you who hail from overseas. At June’s Beauty School, we are always willing to lend a hand or a listening ear, so please, do not hesitate to ask for help in anything. Finally I would like to wish all of you the best in your studies here with us. To those of you who come from abroad, do have a fruitful and enjoyable time in Singapore.",Learning and Enrichment,"Courses in Hairdressing, Makeup, Massages, Nail Art, Beauty Specialist, Japanese Shiatsu",Depends on courses; on average starts monthly,Full time - ranges from 1 month and more; Part time - ranges from 2.5 months and more,"Minimum 16 Years Old( no maximum age)
Proficiency in English/Chinese
Local Student – GCE 'N' Level
International Student – GCE ‘N’ Level equivalen"," >$1,000 ",June's Beauty School Pte Ltd,1 Sophia Road,#07-06/07 Peace Centre,Singapore 228149,"Monday, Wednesday & Friday  : 10.00am - 8.30pm
Tuesday, Thursday & Saturday  : 10.00am - 7.00pm
Sunday & Public Holiday           : 10.00am - 5.00pm",Central,info@junebs.edu.sg / junesbsch@singnet.com.sg,6337 3307
343,Kaplan Professional,Private,http://www.kaplan.com.sg/professional,"Kaplan Professional, a department of Kaplan Learning Institute, supports organisations and individuals in their quest for excellence by providing learning and development solutions that are designed to help organisations and individuals succeed in today’s competitive world. Conducted by highly qualified trainers in an interactive environment, we ensure your journey for continuous development is an enjoyable one.

Choose from a broad spectrum of training courses that help improve your management, leadership and communication skills and acquire essential skill sets in areas of information technology, human resource, operations, sales and marketing and customer service. To ensure the quality of the training for our course participants, our classes are kept small at a trainer-trainee ratio of 1:20.

Customised In-house Training

Kaplan Professional has conducted many in-house training sessions addressing many different areas from graduates and new hires to senior executives for major clients across Asia.

We believe that a successful training is a result of open communication. At the initial consultation, we will understand your training requirements and the gaps that the training should address. Thereafter, we will work closely with our qualified trainer to ensure that our customised training programme fully meets your training objectives.",Learning and Enrichment,"WSQ courses on Workplace skills, Management, Leadership, Service Excellence, Workplace Literacy etc;

Real Learning Programmes on Coaching, Corporate Mentoring, Writing skills, Project Management etc;

Financial Market Courses for executives understanding financial knowledge",Depends on courses,"Depends on courses, ranges from 1 day and more","GCE 'A' Levels, Higher NITEC or equivalent qualifications
GCE ‘N’ or ‘O’ levels, NITEC holders or equivalent qualifications (3 Foundation Studies subjects required)
Mature candidates with substantial work experience will be considered on a case-by-case basis
Applicants who do not meet the English language requirement are required to complete Foundation Studies subjects", <$500 ,Kaplan Professional,"80 Jurong East Street 21,","#06-02
Devan Nair Institute for Employment and Employability",Singapore 609 607,"Front Counter Services

9.00am – 9.00pm (Monday – Friday)
9.00am – 3.00pm (Saturday)
Course Enquiries^

9.00am – 6.00pm* (Monday – Friday)
9.00am – 1.00pm   (Saturday)

Closed on Sunday and Public Holidays",South West,enquiry.sg@kaplan.com,6309 5738
344,Kimage Hairdressing School Pte Ltd,Private,www.kimage.com.sg,"Kimage Hairdressing School was established in 1996. It was founded by Mrs. Nancy Tan, a renowned figure in the hairdressing industry with more than 40 years of experience

For more than a decade now, KIMAGE has built a reputation as a leader in the hairdressing education arena. We have evolved into a brand synonymous with quality education with a cutting edge.

Our school features modern, sleek interior design and equipment, comfortable classrooms with audio-visual equipment, and dedicated instructors with outstanding experience and a passion for teaching.

An education at KIMAGE feels more like working in a salon than taking classes in a school because of our focus on hand-on practice with live models. We are committed to preparing our students for successful careers in hairdressing. Upon graduation, our students leave the school ready to embark on a successful and exciting career in the vibrant hair industry.

KIMAGE graduates have impressive placement rates due to our high educational standards. Our students are consistently well-prepared for positions in the industry. This is the reason why our graduates regularly get employment offers from salons and quickly climb to leadership positions in the hairdressing industry.

We look forward to sharing our passion, commitment and experience with you!

 ",Learning and Enrichment,Certified courses on Hairdressing,Depends on courses ,Ranges from 1 day and more,Depends on courses," >$1,000 ",Kimage Hairdressing School Pte Ltd,109 North Bridge Road,"#05-01 Funan DigitaLife Mall,",Singapore 179097,"Monday - Friday, 10.00am - 9.00pm",Central,enquiry@kimage.com.sg,6883 2700
345,KIMarie Hair & Beauty Training Centre Pte Ltd,Private,http://www.kimarie.com.sg/training-centre,"The centre was established in 1979 by the founder, Ms Linda Khew, a renowned creative director and a certified master trainer in hairstyling. She kept herself abreast of changing trends and fashion through annual participation in high impact training sessions in London, Europe and USA.
 
For the past three decades, thousands have graduated from KIMarie Hair & Beauty Training Centre to become today’s top hairstylists. The size of our classroom range from classroom 1: 92.145 sq. metres, seating capacity: 25; classroom 2: 94.556 sq. metres, seating capacity: 30; classroom 3: 58.528 sq metres, seating capacity: 38.
 
KIMarie Hair & Beauty Training Centre is a CPE registered training provider in hairstyling, an ITE approved apprenticeship training centre, a certified on-the-job training centre and a test centre for the National Hair Styling Certifications. While continuing the role in providing relevant quality training in Singapore, Kimarie Hair & Beauty Training Centre reaching out and significantly increasing its global connections. We are now an international partner of Victoria University, Australia; a member of Hair & Beauty Industry Association of Australia and International Hairstylists Society.
 
Increasing numbers of international students from countries like China, Malaysia, Indonesia, Thailand, Vietnam, Myanmar, Brunei, Philippines, India, Hong Kong, Korea, Japan, Australia, and USA, have chosen to be trained in KIMarie Hair & Beauty Training Centre to prepare themselves to meet the expectations of their future employers. We strives to provide each and every of our students with a unique training experience that will help them to achieve excellence.",Learning and Enrichment,Hairdressing and beauty related courses,"Full Time:
Monday to Saturday 10.00am to 5.00pm
Intakes: Jan, Mar, May, Jul, Sep, Nov.

Flexi Mode:
Morn: 10am to 1pm, Noon: 2pm to 5pm, Even:6pm to 9pm (Mon, Wed, Fri) 
Intakes: Feb, Apr, Jun, Aug, Oct, Dec",Depends on courses; ranges from 1 months and more (Full time and Parttime),"GCE N Levels, 16 years old and above / Adult learners with experience in the work place, No maximum age"," >$1,000 ",KIMarie Hair & Beauty Training Centre Pte Ltd,"95 Tanjong Pagar Road   
",,Singapore 088516,"Mon, Wed, Fri    10am - 9pm
Tue, Thurs , Sat  10am - 5pm ",Central,kimarie@pacific.net.sg,6222 4446
346,Lithan Hall Academy,Private,www.lithanhall.com,"Lithan Hall Academy is a registered private education institution (PEI), which provides specialist education programs for high-demand professional communities within a cooperative education framework. It has received 4-year Edutrust certification from the Council of Private Education (CPE) of Singapore; a testament to the quality of its programs, organizational processes and commitment to the protection of our students' fees. Lithan Hall Academy is also a recognized CET program partner of WDA, an education partner of Victoria University (Australia) and a full-fledged subsidiary of Lithan Education.

Lithan Hall Academy's education programs are delivered within a cooperative education framework. Training within a cooperative education framework is the best way to educate working adults either to upgrade their skills or to gain the practical skills and competencies they need to successfully shift their careers towards a higher-demand profession. Our cooperative education framework integrates classroom learning, practical hands-on training and industry internships.
",Learning and Enrichment,"Certified courses in Business, Intelligence, Enterprise Resource Planning, Technology Sales and Marketing etc

Short courses in Enterprise Resource System, Customer Relationship Management etc",Professional Diploma in Business Intelligence :Classes will be held in the evenings starting at 7pm during weekdays. Saturday classes may be held on occasion.,Diploma in Business Intelligence: 9 months Diploma in ERP: 9 months,"Diploma in Business Intelligence:Students must have Bachelor degree and IELTS 6.5. Students, who have been taught at Bachelor level with English as medium of instruction, may not need IELTS score.
Students with Diploma and minimum 5 years of working experience may apply.                                                                               Diploma in ERP:Candidates must have Bachelors Degree and ILTS 6.5 OR candidates who have been taught at Bachelor level with English as medium of instruction may not need ILTS score OR candidates with Diploma and minimum 5 years of working experience may apply.

Candidates should not have been barred by WDA from taking assistanceof funding schemes.
Student should not be barred by WDA from taking assistance of funding schemes.
Students must be Singaporean / SPR to avail of WDA funding. No maximum age"," >$1,000 ",Lithan Hall Academy,11 Eunos Road,#07-02 Lifelong Learning Institute,Singapore 406401,"Monday to Friday : 10:00 am to 7:00 pm
Saturday : 10:00 am to 1:00 pm",Central,info@lithanhall.com,6324 9730
347,MBW Institute Pte Ltd,Private,www.mbwinstitute.com,"In addition to the growing beauty and wellness industry, there is an increased awareness of the value of the natural and holistic therapies. This results in a higher demand for a skilled and qualified workforce that reaches beyond a traditional beauty education. At MBWI we train therapist on the benefits of therapies that aim towards total well-being. We provide quality natural health and beauty education and impart the knowledge to groom each student to reach their potential peak.

Next to offering international recognized Diploma courses in beauty and body therapies with accreditation bodies like ITEC & CIBTAC (IFA in 2012), MBWI regularly invites overseas lecturers to supplement the course materials in various aspects of well-being. With an emphasis on superior academic programmes, we combine a scientific understanding with a holistic philosophy - creating a unique approach to total wellness. We understand that training cannot be complete without the element of human touch and providing a high level of service.

Guiding our students to their own strength and potential, we are nurturing a new breed of highly qualified professionals with the innate knowledge of the power of healing touch and the passion to serve with pride and integrity. All training emphasizes a high level of client care and service rendering. The curriculum includes clinical hours and short courses to broaden experience and prepare the students for a smooth entry into the workforce.",Learning and Enrichment,"Certified courses in Anatomy and Physiology, Aromatherapy, Beauty, Holistic Massage and Reflexology;

Short courses in Gua Sha and Massage",Depends on courses,Depends on courses; ranges from 3 days to more,must have 'O' or 'N' levels," >$1,000 ",MBW Institute Pte Ltd,1 Sophia Road,#07-16 Peace Centre,Singapore 228149,Not Provided,Central,enquiry@mbwinstitute.com,6732 4456
348,Mendaki SENSE (HQ),Private,http://www.mendaki-sense.com.sg/home.html,"MENDAKI Social Enterprise Network Singapore Pte Ltd is the training arm of Yayasan MENDAKI, set up to help those affected by the structural changes in the economy. Our mission is to enhance the competitiveness and confidence of the workforce through Continuing Education and Training Services, Employment Facilitation Services and Social Enterprises. 

Our Continuing Education & Training Services aim to provide the Malay/Muslim workforce with the necessary skills training to prepare them for employment into the mainstream job market. It aims to provide workers an edge to compete and to remain employable in the structured economy. 

Our Employment Facilitation Services provide job matching and counselling services based on the holistic client-centric approach in assisting the unemployed, single mothers and youths. 

Social Enterprises are business projects with a social mission. It provides flexi-hour employment opportunities for those with special needs and unique skills.",Learning and Enrichment,"WSQ courses on Leadership, Personal Developement, Service Excellence, IT skills, Workplace Literacy and Numeracy etc; ",Depends on courses,"Depends on courses, ranges from 12 hours to more",Depends on courses, <$500 ,Mendaki SENSE (HQ),116 Changi Road,"WIS@Changi, #05-01/15","Singapore, 419718 ","Monday – Friday: 8:30am – 6:00pm
Saturday: 8:30am – 1:00pm ",East,ask@msense.sg,6478 3100
